270444413,270093270,33387092,秒杀专区!,http://img02.taobaocdn.com/imgextra/i2/28042808/T2GbXtXntaXXXXXXXX_!!28042808.jpg

"176097090","0","59797775","按含量分类",""
"155737895","0","59797775","超值大换购","http://img04.taobaocdn.com/imgextra/i4/135219353/T28XNiXiBaXXXXXXXX_!!135219353.jpg"
"153387222","0","59797775","进口奶油奶酪","http://img04.taobaocdn.com/imgextra/i4/135219353/T24V0iXf4XXXXXXXXX_!!135219353.jpg"
"151263842","0","59797775","沙棘油保健专区",""
151283133,151263842,59797775,俄罗斯巧克力超越金帝德芙费列罗,http://img02.taobaocdn.com/imgextra/i2/135219353/T20XliXahdXXXXXXXX_!!135219353.jpg
151290381,151263842,59797775,进口鹅肝酱,http://img08.taobaocdn.com/imgextra/i8/135219353/T2_FViXkRXXXXXXXXX_!!135219353.jpg
151296042,151263842,59797775,进口品牌咖啡,http://img07.taobaocdn.com/imgextra/i7/135219353/T2oXViXXBaXXXXXXXX_!!135219353.jpg
153387221,151263842,59797775,进口印度红茶,http://img02.taobaocdn.com/imgextra/i2/135219353/T2fF4iXeBXXXXXXXXX_!!135219353.jpg
153387223,153387222,59797775,进口食品,http://img04.taobaocdn.com/imgextra/i4/135219353/T2Tp4iXaFXXXXXXXXX_!!135219353.jpg
153425913,153387222,59797775,进口鱼子酱,http://img08.taobaocdn.com/imgextra/i8/135219353/T2XVViXaNaXXXXXXXX_!!135219353.jpg
154270961,153387222,59797775,节日喜糖糖专区,""
155465210,153387222,59797775,东北特产,http://img08.taobaocdn.com/imgextra/i8/135219353/T2fdFiXoBbXXXXXXXX_!!135219353.jpg
157533081,155737895,59797775,俄罗斯工艺品,http://img04.taobaocdn.com/imgextra/i4/135219353/T21CXkXgpcXXXXXXXX_!!135219353.jpg
157574447,155737895,59797775,热销小商品,http://img02.taobaocdn.com/imgextra/i2/135219353/T2DSVdXe4cXXXXXXXX_!!135219353.jpg
163553316,155737895,59797775,包快递组合,http://img06.taobaocdn.com/imgextra/i6/135219353/T22O4XXnddXXXXXXXX_!!135219353.jpg
166774350,155737895,59797775,俄罗斯护手霜护足霜,""
242373961,176097090,59797775,孕妇儿童专区,http://img02.taobaocdn.com/imgextra/i2/135219353/T2GPdmXkNaXXXXXXXX_!!135219353.jpg

110,,1,新品,
111,110,1,一周新品,
112,110,1,24小时秒杀,
120,,1,上装,
121,120,1,背心/吊带,
122,120,1,T恤,
123,120,1,连衣裙,
124,120,1,衬衫,
125,120,1,马甲,
126,120,1,针织/毛衣,
127,120,1,西装/外套/卫衣,
128,120,1,风衣/大衣,
129,120,1,皮衣,
130,,1,下装,
131,130,1,裙子,
132,130,1,连衣裙,
133,130,1,裤子,
134,130,1,连衣裤,
140,,1,配件,
141,140,1,包包,
142,140,1,鞋子,
